year,county_district_code,enrollment_size,demographic_composition,student_teacher_ratio,graduation_rate,free_reduced_lunch_pct,act_score_avg
2012,96104,2740,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.7, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 1.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",16,0.0,90.2,16.2
2012,96106,3922,"{""ENROLLMENT_ASIAN_PCT"": 11.2, ""ENROLLMENT_BLACK_PCT"": 14.9, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 65.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",13,0.0,11.7,26.5
2012,96107,1088,"{""ENROLLMENT_ASIAN_PCT"": 1.4, ""ENROLLMENT_BLACK_PCT"": 34.2, ""ENROLLMENT_HISPANIC_PCT"": 3.6, ""ENROLLMENT_WHITE_PCT"": 56.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",12,0.0,50.7,19.2
2012,96109,4207,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 97.6, ""ENROLLMENT_HISPANIC_PCT"": 0.8, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.2}",16,0.0,91.8,16.1
2012,96110,6059,"{""ENROLLMENT_ASIAN_PCT"": 2.4, ""ENROLLMENT_BLACK_PCT"": 39.2, ""ENROLLMENT_HISPANIC_PCT"": 14.0, ""ENROLLMENT_WHITE_PCT"": 41.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.6}",17,0.0,76.1,19.7
2012,96111,5929,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 97.9, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,0.0,92.2,15.9
2012,96112,3024,"{""ENROLLMENT_ASIAN_PCT"": 1.5, ""ENROLLMENT_BLACK_PCT"": 82.2, ""ENROLLMENT_HISPANIC_PCT"": 2.8, ""ENROLLMENT_WHITE_PCT"": 12.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.7}",14,0.0,62.3,18.7
2012,96113,1007,"{""ENROLLMENT_ASIAN_PCT"": 5.6, ""ENROLLMENT_BLACK_PCT"": 20.2, ""ENROLLMENT_HISPANIC_PCT"": 5.7, ""ENROLLMENT_WHITE_PCT"": 64.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",13,0.0,45.3,22.4
2012,96114,4327,"{""ENROLLMENT_ASIAN_PCT"": 2.1, ""ENROLLMENT_BLACK_PCT"": 19.7, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 74.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.6}",14,0.0,20.0,23.7
2012,96119,4210,"{""ENROLLMENT_ASIAN_PCT"": 1.4, ""ENROLLMENT_BLACK_PCT"": 39.8, ""ENROLLMENT_HISPANIC_PCT"": 2.2, ""ENROLLMENT_WHITE_PCT"": 53.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.7}",2,0.0,51.5,16.7
2012,115115,22516,"{""ENROLLMENT_ASIAN_PCT"": 2.9, ""ENROLLMENT_BLACK_PCT"": 80.0, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 13.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,0.0,87.8,16.6
2012,115906,3217,"{""ENROLLMENT_ASIAN_PCT"": 0.4, ""ENROLLMENT_BLACK_PCT"": 88.0, ""ENROLLMENT_HISPANIC_PCT"": 9.2, ""ENROLLMENT_WHITE_PCT"": 1.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",14,0.0,96.4,16.8
2012,115914,259,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 99.6, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,0.0,91.1,
2013,96088,17882,"{""ENROLLMENT_ASIAN_PCT"": 1.0, ""ENROLLMENT_BLACK_PCT"": 72.0, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 23.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.9}",16,0.0,57.2,18.1
2013,96089,11261,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 78.2, ""ENROLLMENT_HISPANIC_PCT"": 2.4, ""ENROLLMENT_WHITE_PCT"": 14.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.4}",15,0.0,72.0,18.1
2013,96090,5563,"{""ENROLLMENT_ASIAN_PCT"": 4.0, ""ENROLLMENT_BLACK_PCT"": 31.6, ""ENROLLMENT_HISPANIC_PCT"": 7.7, ""ENROLLMENT_WHITE_PCT"": 54.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.5}",13,0.0,47.2,22.1
2013,96091,22018,"{""ENROLLMENT_ASIAN_PCT"": 6.1, ""ENROLLMENT_BLACK_PCT"": 9.9, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 80.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.1}",15,0.0,15.2,23.8
2013,96092,5281,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 14.2, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 77.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.5}",15,0.0,16.4,23.9
2013,96093,5874,"{""ENROLLMENT_ASIAN_PCT"": 4.0, ""ENROLLMENT_BLACK_PCT"": 4.5, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 86.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.1}",16,0.0,18.7,23.9
2013,96094,10679,"{""ENROLLMENT_ASIAN_PCT"": 3.3, ""ENROLLMENT_BLACK_PCT"": 8.4, ""ENROLLMENT_HISPANIC_PCT"": 3.0, ""ENROLLMENT_WHITE_PCT"": 82.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.5}",16,0.0,29.1,22.6
2013,96095,17274,"{""ENROLLMENT_ASIAN_PCT"": 11.4, ""ENROLLMENT_BLACK_PCT"": 14.9, ""ENROLLMENT_HISPANIC_PCT"": 4.6, ""ENROLLMENT_WHITE_PCT"": 64.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",14,0.0,20.3,23.2
2013,96098,2403,"{""ENROLLMENT_ASIAN_PCT"": 2.6, ""ENROLLMENT_BLACK_PCT"": 7.4, ""ENROLLMENT_HISPANIC_PCT"": 4.7, ""ENROLLMENT_WHITE_PCT"": 79.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.2}",15,0.0,42.4,21.5
2013,96099,1574,"{""ENROLLMENT_ASIAN_PCT"": 11.3, ""ENROLLMENT_BLACK_PCT"": 12.4, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 70.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.7}",17,0.0,61.0,20.9
2013,96101,772,"{""ENROLLMENT_ASIAN_PCT"": 3.9, ""ENROLLMENT_BLACK_PCT"": 22.2, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 65.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.8}",10,0.0,30.0,24.0
2013,96102,2504,"{""ENROLLMENT_ASIAN_PCT"": 10.9, ""ENROLLMENT_BLACK_PCT"": 18.7, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 65.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.2}",11,0.0,15.6,25.4
2013,96103,1476,"{""ENROLLMENT_ASIAN_PCT"": 0.7, ""ENROLLMENT_BLACK_PCT"": 17.3, ""ENROLLMENT_HISPANIC_PCT"": 4.9, ""ENROLLMENT_WHITE_PCT"": 70.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.5}",16,0.0,78.1,19.9
2013,96104,2508,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 99.2, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,0.0,87.3,16.5
2013,96106,3978,"{""ENROLLMENT_ASIAN_PCT"": 11.8, ""ENROLLMENT_BLACK_PCT"": 15.7, ""ENROLLMENT_HISPANIC_PCT"": 4.4, ""ENROLLMENT_WHITE_PCT"": 63.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.4}",13,0.0,11.8,25.4
2013,96107,1134,"{""ENROLLMENT_ASIAN_PCT"": 1.2, ""ENROLLMENT_BLACK_PCT"": 31.8, ""ENROLLMENT_HISPANIC_PCT"": 3.6, ""ENROLLMENT_WHITE_PCT"": 57.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.1}",11,0.0,50.1,19.3
2013,96109,4153,"{""ENROLLMENT_ASIAN_PCT"": 0.4, ""ENROLLMENT_BLACK_PCT"": 97.0, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.1}",17,0.0,91.8,16.8
2013,96110,6188,"{""ENROLLMENT_ASIAN_PCT"": 2.3, ""ENROLLMENT_BLACK_PCT"": 39.0, ""ENROLLMENT_HISPANIC_PCT"": 14.6, ""ENROLLMENT_WHITE_PCT"": 39.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",17,0.0,77.1,18.8
2013,96111,5931,"{""ENROLLMENT_ASIAN_PCT"": 1.2, ""ENROLLMENT_BLACK_PCT"": 96.9, ""ENROLLMENT_HISPANIC_PCT"": 0.5, ""ENROLLMENT_WHITE_PCT"": 1.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,0.0,93.4,15.8
2013,96112,3016,"{""ENROLLMENT_ASIAN_PCT"": 1.4, ""ENROLLMENT_BLACK_PCT"": 82.5, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 12.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.9}",13,0.0,66.3,18.2
2013,96113,1014,"{""ENROLLMENT_ASIAN_PCT"": 5.1, ""ENROLLMENT_BLACK_PCT"": 22.7, ""ENROLLMENT_HISPANIC_PCT"": 5.9, ""ENROLLMENT_WHITE_PCT"": 61.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",13,0.0,47.5,21.8
2013,96114,4368,"{""ENROLLMENT_ASIAN_PCT"": 2.3, ""ENROLLMENT_BLACK_PCT"": 18.7, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 74.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.1}",14,0.0,19.3,23.5
2013,96119,3921,"{""ENROLLMENT_ASIAN_PCT"": 1.5, ""ENROLLMENT_BLACK_PCT"": 41.3, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 53.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.7}",2,0.0,51.2,16.7
2013,115115,25200,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 82.3, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 11.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,0.0,88.8,16.9
2013,115906,3075,"{""ENROLLMENT_ASIAN_PCT"": 0.4, ""ENROLLMENT_BLACK_PCT"": 86.8, ""ENROLLMENT_HISPANIC_PCT"": 10.7, ""ENROLLMENT_WHITE_PCT"": 1.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",13,0.0,97.9,16.2
2013,115914,332,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.6, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 0.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,0.0,95.1,
2014,96088,17957,"{""ENROLLMENT_ASIAN_PCT"": 1.1, ""ENROLLMENT_BLACK_PCT"": 72.9, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 22.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.0}",15,0.0,60.1,18.4
2014,96089,11599,"{""ENROLLMENT_ASIAN_PCT"": 0.5, ""ENROLLMENT_BLACK_PCT"": 79.9, ""ENROLLMENT_HISPANIC_PCT"": 2.4, ""ENROLLMENT_WHITE_PCT"": 13.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.1}",15,0.0,75.1,18.0
2014,96090,5650,"{""ENROLLMENT_ASIAN_PCT"": 3.9, ""ENROLLMENT_BLACK_PCT"": 33.1, ""ENROLLMENT_HISPANIC_PCT"": 8.0, ""ENROLLMENT_WHITE_PCT"": 52.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.3}",13,0.0,49.1,22.5
2014,96091,21609,"{""ENROLLMENT_ASIAN_PCT"": 6.4, ""ENROLLMENT_BLACK_PCT"": 9.4, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 79.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.7}",15,0.0,15.1,23.9
2014,96092,5607,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 15.9, ""ENROLLMENT_HISPANIC_PCT"": 2.7, ""ENROLLMENT_WHITE_PCT"": 75.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.9}",15,0.0,16.0,24.2
2014,96093,6031,"{""ENROLLMENT_ASIAN_PCT"": 3.8, ""ENROLLMENT_BLACK_PCT"": 3.9, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 86.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.8}",16,0.0,19.0,23.8
2014,96094,10756,"{""ENROLLMENT_ASIAN_PCT"": 3.4, ""ENROLLMENT_BLACK_PCT"": 9.7, ""ENROLLMENT_HISPANIC_PCT"": 3.0, ""ENROLLMENT_WHITE_PCT"": 80.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.6}",16,0.0,29.5,22.4
2014,96095,17147,"{""ENROLLMENT_ASIAN_PCT"": 11.1, ""ENROLLMENT_BLACK_PCT"": 15.2, ""ENROLLMENT_HISPANIC_PCT"": 4.9, ""ENROLLMENT_WHITE_PCT"": 64.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.3}",14,0.0,20.5,23.5
2014,96098,2376,"{""ENROLLMENT_ASIAN_PCT"": 3.0, ""ENROLLMENT_BLACK_PCT"": 7.0, ""ENROLLMENT_HISPANIC_PCT"": 4.8, ""ENROLLMENT_WHITE_PCT"": 79.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.6}",15,0.0,42.0,22.1
2014,96099,1618,"{""ENROLLMENT_ASIAN_PCT"": 12.2, ""ENROLLMENT_BLACK_PCT"": 13.5, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 69.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.5}",17,0.0,65.4,20.2
2014,96101,810,"{""ENROLLMENT_ASIAN_PCT"": 3.7, ""ENROLLMENT_BLACK_PCT"": 25.7, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 61.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.2}",11,0.0,31.1,22.5
2014,96102,2587,"{""ENROLLMENT_ASIAN_PCT"": 11.3, ""ENROLLMENT_BLACK_PCT"": 18.8, ""ENROLLMENT_HISPANIC_PCT"": 3.6, ""ENROLLMENT_WHITE_PCT"": 64.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.1}",11,0.0,15.0,26.0
2014,96103,1446,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 17.2, ""ENROLLMENT_HISPANIC_PCT"": 5.5, ""ENROLLMENT_WHITE_PCT"": 68.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.3}",16,0.0,79.9,19.5
2014,96104,2537,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.8, ""ENROLLMENT_HISPANIC_PCT"": 0.2, ""ENROLLMENT_WHITE_PCT"": 0.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",17,0.0,90.8,15.5
2014,96106,4094,"{""ENROLLMENT_ASIAN_PCT"": 11.9, ""ENROLLMENT_BLACK_PCT"": 16.7, ""ENROLLMENT_HISPANIC_PCT"": 4.3, ""ENROLLMENT_WHITE_PCT"": 62.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.6}",13,0.0,12.3,25.9
2014,96107,1203,"{""ENROLLMENT_ASIAN_PCT"": 1.3, ""ENROLLMENT_BLACK_PCT"": 30.8, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 56.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 8.0}",12,0.0,47.9,20.5
2014,96109,2936,"{""ENROLLMENT_ASIAN_PCT"": 0.2, ""ENROLLMENT_BLACK_PCT"": 97.5, ""ENROLLMENT_HISPANIC_PCT"": 1.0, ""ENROLLMENT_WHITE_PCT"": 0.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",12,0.0,91.5,16.1
2014,96110,6369,"{""ENROLLMENT_ASIAN_PCT"": 2.2, ""ENROLLMENT_BLACK_PCT"": 39.8, ""ENROLLMENT_HISPANIC_PCT"": 14.8, ""ENROLLMENT_WHITE_PCT"": 37.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 5.6}",17,0.0,77.4,19.3
2014,96111,4870,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 97.8, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,0.0,94.0,15.6
2014,96112,3027,"{""ENROLLMENT_ASIAN_PCT"": 1.4, ""ENROLLMENT_BLACK_PCT"": 83.5, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 11.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.9}",14,0.0,67.7,18.1
2014,96113,1001,"{""ENROLLMENT_ASIAN_PCT"": 4.1, ""ENROLLMENT_BLACK_PCT"": 23.2, ""ENROLLMENT_HISPANIC_PCT"": 5.3, ""ENROLLMENT_WHITE_PCT"": 62.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.6}",14,0.0,49.8,23.7
2014,96114,4406,"{""ENROLLMENT_ASIAN_PCT"": 2.5, ""ENROLLMENT_BLACK_PCT"": 17.9, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 74.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.5}",14,0.0,18.4,23.1
2014,96119,3866,"{""ENROLLMENT_ASIAN_PCT"": 1.7, ""ENROLLMENT_BLACK_PCT"": 41.3, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 53.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.6}",2,0.0,49.4,16.6
2014,115115,24869,"{""ENROLLMENT_ASIAN_PCT"": 2.7, ""ENROLLMENT_BLACK_PCT"": 82.7, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 11.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,0.0,88.8,16.3
2014,115906,2981,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 86.8, ""ENROLLMENT_HISPANIC_PCT"": 11.2, ""ENROLLMENT_WHITE_PCT"": 1.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.4}",12,0.0,97.5,16.1
2014,115914,336,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 96.7, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 1.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,0.0,94.9,
2015,96088,17764,"{""ENROLLMENT_ASIAN_PCT"": 1.1, ""ENROLLMENT_BLACK_PCT"": 73.4, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 22.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.3}",15,0.0,61.5,17.9
2015,96089,11206,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 80.7, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 12.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.0}",15,0.0,100.0,17.9
2015,96090,5562,"{""ENROLLMENT_ASIAN_PCT"": 4.0, ""ENROLLMENT_BLACK_PCT"": 33.3, ""ENROLLMENT_HISPANIC_PCT"": 8.8, ""ENROLLMENT_WHITE_PCT"": 50.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",13,0.0,48.8,22.2
2015,96091,21360,"{""ENROLLMENT_ASIAN_PCT"": 6.7, ""ENROLLMENT_BLACK_PCT"": 9.3, ""ENROLLMENT_HISPANIC_PCT"": 3.2, ""ENROLLMENT_WHITE_PCT"": 78.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.1}",15,0.0,14.7,24.0
2015,96092,5595,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 14.5, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 76.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.3}",14,0.0,15.9,23.2
2015,96093,6300,"{""ENROLLMENT_ASIAN_PCT"": 3.9, ""ENROLLMENT_BLACK_PCT"": 3.5, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 85.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 3.0}",16,0.0,17.4,23.8
2015,96094,10514,"{""ENROLLMENT_ASIAN_PCT"": 3.5, ""ENROLLMENT_BLACK_PCT"": 8.8, ""ENROLLMENT_HISPANIC_PCT"": 3.3, ""ENROLLMENT_WHITE_PCT"": 81.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",15,0.0,27.9,23.0
2015,96095,17229,"{""ENROLLMENT_ASIAN_PCT"": 11.4, ""ENROLLMENT_BLACK_PCT"": 15.6, ""ENROLLMENT_HISPANIC_PCT"": 5.0, ""ENROLLMENT_WHITE_PCT"": 63.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.4}",14,0.0,20.3,23.2
2015,96098,2418,"{""ENROLLMENT_ASIAN_PCT"": 2.8, ""ENROLLMENT_BLACK_PCT"": 7.5, ""ENROLLMENT_HISPANIC_PCT"": 5.5, ""ENROLLMENT_WHITE_PCT"": 77.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.0}",15,0.0,39.4,21.9
2015,96099,1582,"{""ENROLLMENT_ASIAN_PCT"": 12.5, ""ENROLLMENT_BLACK_PCT"": 13.0, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 68.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.8}",16,0.0,66.4,19.9
2015,96101,788,"{""ENROLLMENT_ASIAN_PCT"": 5.1, ""ENROLLMENT_BLACK_PCT"": 25.4, ""ENROLLMENT_HISPANIC_PCT"": 4.7, ""ENROLLMENT_WHITE_PCT"": 58.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.3}",10,0.0,30.0,22.5
2015,96102,2548,"{""ENROLLMENT_ASIAN_PCT"": 11.5, ""ENROLLMENT_BLACK_PCT"": 17.7, ""ENROLLMENT_HISPANIC_PCT"": 3.8, ""ENROLLMENT_WHITE_PCT"": 64.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 2.9}",11,0.0,15.5,25.3
2015,96103,1441,"{""ENROLLMENT_ASIAN_PCT"": 0.6, ""ENROLLMENT_BLACK_PCT"": 17.8, ""ENROLLMENT_HISPANIC_PCT"": 5.3, ""ENROLLMENT_WHITE_PCT"": 67.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 8.0}",15,0.0,100.0,19.7
2015,96104,2526,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.7, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 0.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.3}",16,0.0,100.0,15.5
2015,96106,4156,"{""ENROLLMENT_ASIAN_PCT"": 12.6, ""ENROLLMENT_BLACK_PCT"": 17.1, ""ENROLLMENT_HISPANIC_PCT"": 4.5, ""ENROLLMENT_WHITE_PCT"": 60.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 4.9}",13,0.0,12.6,25.8
2015,96107,1198,"{""ENROLLMENT_ASIAN_PCT"": 1.6, ""ENROLLMENT_BLACK_PCT"": 26.9, ""ENROLLMENT_HISPANIC_PCT"": 3.5, ""ENROLLMENT_WHITE_PCT"": 59.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 7.9}",11,0.0,46.4,22.4
2015,96109,3481,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 96.5, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 1.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.6}",16,0.0,97.9,15.3
2015,96110,6252,"{""ENROLLMENT_ASIAN_PCT"": 1.9, ""ENROLLMENT_BLACK_PCT"": 39.4, ""ENROLLMENT_HISPANIC_PCT"": 15.7, ""ENROLLMENT_WHITE_PCT"": 35.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 6.7}",17,0.0,77.9,18.6
2015,96111,5143,"{""ENROLLMENT_ASIAN_PCT"": 0.3, ""ENROLLMENT_BLACK_PCT"": 98.1, ""ENROLLMENT_HISPANIC_PCT"": 0.6, ""ENROLLMENT_WHITE_PCT"": 0.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,0.0,98.1,15.3
2015,96112,2943,"{""ENROLLMENT_ASIAN_PCT"": 1.3, ""ENROLLMENT_BLACK_PCT"": 84.2, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 10.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 1.0}",13,0.0,68.7,18.1
